SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,WEIGHT,SAMPLING_FACTOR,VESSEL,CRUISE,HAUL,STATION,ID,COMMENTS
69310,1,82,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002576,
69310,1,111.8,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002575,
69310,1,128,,3,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002574,
69310,1,132.9,,3,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002573,
69310,1,119.2,,3,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002572,
69310,1,128.2,,3,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002571,
69310,1,118,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002570,
69310,1,66.2,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002569,
69310,1,75.9,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002568,
69310,1,82.2,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002567,
69310,1,107,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002566,
69310,1,73.4,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002565,
69310,1,99.5,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002564,
69310,1,71,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002563,
69310,1,76.5,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002562,
69310,1,80.5,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002561,
69310,1,81.2,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002560,
69310,1,82.9,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002559,
69310,1,81,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002558,
69310,1,79,,2,,,,,,,,,,,1.66403,178,201601,124,22-03,c41505a0dcd85ec5_0000002557,
69310,2,97,,0,0,0,1,,,,,,,,1,178,201601,126,25-05,c41505a0dcd85ec5_0000002658,
69310,2,101.5,,0,0,0,1,,,,,,,,1,178,201601,126,25-05,c41505a0dcd85ec5_0000002657,
69310,2,92.8,,2,0,0,1,,,,,,,,1,178,201601,126,25-05,c41505a0dcd85ec5_0000002656,
69310,1,147.3,,3,,,,,,,,,,,1,178,201601,126,25-05,c41505a0dcd85ec5_0000002655,
69310,1,160,,3,,,,,,,,,,,1,178,201601,126,25-05,c41505a0dcd85ec5_0000002654,
69310,1,134,,2,,,,,,,,,,,1,178,201601,126,25-05,c41505a0dcd85ec5_0000002653,
69310,1,99,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002740,
69310,1,96.5,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002739,
69310,1,124,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002738,
69310,1,94,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002737,
69310,1,107,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002736,
69310,1,106,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002735,
69310,2,113.5,,3,4,1,6,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002764,
69310,2,127.5,,3,4,1,6,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002763,
69310,2,121,,3,4,1,6,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002762,
69310,2,127,,3,4,1,6,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002761,
69310,2,109.5,,3,4,1,6,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002760,
69310,2,113.5,,3,4,1,6,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002759,
69310,2,105,,3,4,1,5,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002758,
69310,2,110.5,,3,4,1,5,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002757,
69310,2,120,,3,4,1,5,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002756,
69310,2,117.5,,3,4,1,5,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002755,
69310,2,128,,3,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002754,
69310,2,138,,3,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002753,
69310,1,121.5,,3,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002747,
69310,1,131,,3,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002746,
69310,1,112.5,,3,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002745,
69310,1,102,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002744,
69310,1,88,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002743,
69310,1,107,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002742,
69310,1,111.5,,2,,,,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002741,
69310,2,112,,3,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002752,
69310,2,119.5,,3,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002751,
69310,2,99,,2,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002750,
69310,2,95,,2,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002749,
69310,2,101,,2,0,0,1,,,,,,,,1,178,201601,127,22-07,c41505a0dcd85ec5_0000002748,
69310,1,164,,4,,,,,,,,,,,1,178,201601,128,21-10,c41505a0dcd85ec5_0000002796,
69310,1,165,,3,,,,,,,,,,,1,178,201601,128,21-10,c41505a0dcd85ec5_0000002795,
69310,1,150,,2,,,,,,,,,,,1,178,201601,128,21-10,c41505a0dcd85ec5_0000002794,
69310,2,125,,3,0,0,1,,,,,,,,1,178,201601,128,21-10,c41505a0dcd85ec5_0000002798,
69310,2,112,,2,0,0,1,,,,,,,,1,178,201601,128,21-10,c41505a0dcd85ec5_0000002797,
69310,1,171.5,,3,,,,,,,,,,,1,178,201601,129,21-03,c41505a0dcd85ec5_0000002803,
69310,1,169,,3,,,,,,,,,,,1,178,201601,129,21-03,c41505a0dcd85ec5_0000002802,
69310,2,117,,3,0,0,1,,,,,,,,1,178,201601,129,21-03,c41505a0dcd85ec5_0000002800,
69310,2,104,,3,0,0,1,,,4,,,,,1,178,201601,129,21-03,c41505a0dcd85ec5_0000002799,
69310,1,21,,2,,,,,,,,,,,1,178,201601,132,Dec-34,c41505a0dcd85ec5_0000002857,
69310,1,134.5,,2,,,,,,,,,,,1,178,201601,153,4-Dec,c41505a0dcd85ec5_0000003472,
69310,1,68.5,,2,,,,,,,,,,,1,178,201601,153,4-Dec,c41505a0dcd85ec5_0000003471,
69310,1,85,,3,,,,,,,,,,,1,178,201601,154,Dec-50,c41505a0dcd85ec5_0000003475,
69310,1,97.5,,3,,,,,,,,,,,1,178,201601,154,Dec-50,c41505a0dcd85ec5_0000003474,
69310,1,112.5,,3,,,,,,,,,,,1,178,201601,154,Dec-50,c41505a0dcd85ec5_0000003473,
69310,2,95,,3,0,0,1,,,,,,,,1,178,201601,154,Dec-50,c41505a0dcd85ec5_0000003476,
69310,1,64,,1,,,,,,,,,,,1,178,201601,155,Nov-33,c41505a0dcd85ec5_0000003477,
69310,2,81.5,,0,0,0,1,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003684,
69310,2,86.5,,2,0,0,1,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003683,
69310,1,53,,2,,,,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003682,
69310,1,61,,2,,,,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003681,
69310,1,76,,2,,,,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003680,
69310,1,74.5,,2,,,,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003679,
69310,1,84.5,,2,,,,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003678,
69310,1,65,,2,,,,,,,,,,,1,178,201601,159,30-Dec,c41505a0dcd85ec5_0000003677,
69310,1,99,,2,,,,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003689,
69310,1,103,,2,,,,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003688,
69310,1,138,,3,,,,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003687,
69310,1,136,,3,,,,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003686,
69310,1,107,,3,,,,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003685,
69310,2,128.5,,3,0,0,1,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003691,
69310,2,108,,2,0,0,1,,,,,,,,1,178,201601,160,25-Dec,c41505a0dcd85ec5_0000003690,
69310,1,148.5,,4,,,,,,,,,,,1,178,201601,163,4-Nov,c41505a0dcd85ec5_0000003722,
69310,2,119,,3,4,1,6,,,,,,,,1,178,201601,165,22-Dec,c41505a0dcd85ec5_0000003826,
69310,2,138.5,,3,0,0,1,,,,,,,,1,178,201601,165,22-Dec,c41505a0dcd85ec5_0000003825,
69310,2,127,,3,0,0,1,,,,,,,,1,178,201601,165,22-Dec,c41505a0dcd85ec5_0000003824,
69310,1,130,,3,,,,,,,,,,,1,178,201601,165,22-Dec,c41505a0dcd85ec5_0000003823,
69310,1,115.5,,3,,,,,,,,,,,1,178,201601,165,22-Dec,c41505a0dcd85ec5_0000003822,
69310,1,173,,3,,,,,,,,,,,1,178,201601,166,22-Nov,c41505a0dcd85ec5_0000003828,
69310,1,155,,3,,,,,,,,,,,1,178,201601,166,22-Nov,c41505a0dcd85ec5_0000003827,
69310,2,135,,3,4,1,6,,,,,,,,1,178,201601,166,22-Nov,c41505a0dcd85ec5_0000003832,
69310,2,131,,4,0,0,1,,,4,,,,,1,178,201601,166,22-Nov,c41505a0dcd85ec5_0000003831,
69310,2,121,,4,0,0,1,,,6,3,0,0,,1,178,201601,166,22-Nov,c41505a0dcd85ec5_0000003830,
69310,2,118,,3,0,0,1,,,,,,,,1,178,201601,166,22-Nov,c41505a0dcd85ec5_0000003829,
69310,1,90,,3,,,,,,,,,,,1,178,201601,168,Nov-31,c41505a0dcd85ec5_0000003855,
69310,1,136,,3,,,,,,,,,,,1,178,201601,168,Nov-31,c41505a0dcd85ec5_0000003854,
