HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,START_LATITUDE,START_LONGITUDE,STATIONID,STRATUM,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT_VARIABLE,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,SPECIAL_SAMPLE,SPECIAL1,SPECIAL2,SPECIAL3,WEIGHT,SAMPLING_FACTOR, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,79,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,84,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,59,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,135,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,92,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,79,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,85,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,76,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,88,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,98,3,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,87,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,91,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,87,3,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,1,90,2,,,,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,2,85,2,0,0,0,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,2,97,2,0,0,0,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,2,89,2,0,0,0,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,2,78,2,0,0,0,,,,,,,,1, 
-8767,94,201201,44,3,0,06172012,1645,0.571,2.475,15.879,Y,7.811,59.41855,-178.11585,62-04,62,526,534,3.8,3.6,1189,172,115,2,0.0114582,69310,2,97,2,0,0,1,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,1,34,2,,,,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,1,55,2,,,,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,1,32,2,,,,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,1,34,2,,,,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,3,999,2,,,,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,2,61,2,0,0,0,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,1,28,2,,,,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,2,24,2,0,0,0,,,,,,,,1, 
-8768,94,201201,45,3,2.4,06182012,0733,0.296,1.295,16.709,Y,7.389,59.39858,-178.2134,63-02,63,625,632,3.8,3.4,1280,172,115,2,0.006308677,69310,1,25,2,,,,,,,,,,,1, 
-8769,94,201201,46,3,0,06182012,0945,0.517,2.394,15.252,Y,8.355,59.33837,-178.0914,63-01,63,617,625,3.7,3.4,1280,172,115,2,0.010645571,69310,0,0,,,,,,,,,,,,0, 
-8770,94,201201,47,3,0,06182012,1211,0.52,2.3,15.904,Y,8.025,59.35727,-177.98378,62-15,62,534,542,3.3,3.6,1189,172,115,2,0.010664788,69310,1,124,2,,,,,,,,,,,1, 
-8771,94,201201,48,3,0,06182012,1448,0.532,2.257,15.418,Y,8.093,59.29955,-177.69013,61-17,61,331,339,2.8,3.6,823,172,115,1,0.010145598,69310,1,104,2,,,,,,,,,,,1, 
-8771,94,201201,48,3,0,06182012,1448,0.532,2.257,15.418,Y,8.093,59.29955,-177.69013,61-17,61,331,339,2.8,3.6,823,172,115,1,0.010145598,69310,2,119,2,4,1,6,,,,,,,,1, 
-8771,94,201201,48,3,0,06182012,1448,0.532,2.257,15.418,Y,8.093,59.29955,-177.69013,61-17,61,331,339,2.8,3.6,823,172,115,1,0.010145598,69310,2,117,2,4,1,6,,,,,,,,1, 
-8772,94,201201,49,3,0,06182012,1721,0.493,2.454,15.275,Y,7.944,59.19,-177.9422,61-01,61,0,8,3.2,0,640,172,115,1,0.010928834,69310,0,0,,,,,,,,,,,,0, 
-8773,94,201201,50,3,0,06192012,0731,0.471,2.049,15.645,Y,8.286,59.2492,-177.84538,62-01,62,407,415,3.2,3.6,1006,172,115,2,0.009346211,69310,1,108,2,,,,,,,,,,,1, 
-8773,94,201201,50,3,0,06192012,0731,0.471,2.049,15.645,Y,8.286,59.2492,-177.84538,62-01,62,407,415,3.2,3.6,1006,172,115,2,0.009346211,69310,1,97,2,,,,,,,,,,,1, 
-8774,94,201201,51,3,0,06192012,1021,0.486,2.269,16.275,Y,7.596,59.35577,-178.35547,64-01,64,950,958,4.8,2.9,1829,172,115,1,0.010766475,69310,0,0,,,,,,,,,,,,0, 
-8775,94,201201,52,3,0,06202012,1049,0.5,2.267,15.984,Y,7.13,60.60923,-178.82987,61-16,61,229,236,3.1,2,686,172,115,1,0.010564648,69310,0,0,,,,,,,,,,,,0, 
-8776,94,201201,53,3,0,06202012,1259,0.473,2.146,15.727,Y,7.653,60.50607,-178.8626,61-15,61,285,293,3.7,2.7,732,172,115,1,0.009839967,69310,0,0,,,,,,,,,,,,0, 
-8777,94,201201,54,3,0,06202012,1527,0.478,2.175,14.723,Y,7.801,60.4365,-179.04618,62-12,62,463,471,3.9,3.3,1052,172,115,1,0.009336274,69310,0,0,,,,,,,,,,,,0, 
-8778,94,201201,55,3,0,06202012,1753,0.521,2.388,15.925,Y,7.341,60.37325,-179.33855,63-06,63,731,738,4.7,3,1509,172,115,1,0.011087453,69310,0,0,,,,,,,,,,,,0, 
-8779,94,201201,56,3,0,06212012,0743,0.472,1.885,17.392,Y,6.788,60.12178,-179.49565,65-03,65,1114,1121,2.7,2.6,1920,172,115,2,0.009558262,69310,0,0,,,,,,,,,,,,0, 
-8780,94,201201,57,3,4.4,06212012,1034,0.419,1.893,14.723,Y,8.07,60.22002,-179.34408,64-06,64,897,905,4.6,2.7,1783,172,115,2,0.008125778,69310,0,0,,,,,,,,,,,,0, 
-8781,94,201201,58,3,4.4,06212012,1324,0.419,1.807,14.904,Y,7.868,60.20367,-179.20758,65-02,65,1017,1025,4,2.8,1920,172,115,2,0.007851977,69310,0,0,,,,,,,,,,,,0, 
-8782,94,201201,59,3,0,06212012,1646,0.259,1.215,15.828,Y,7.392,60.25048,-179.02952,63-05,63,704,711,3.9,3.3,1463,172,115,2,0.005606868,69310,0,0,,,,,,,,,,,,0, 
-8783,94,201201,60,3,0,06222012,0719,0.53,2.45,16.747,Y,8.132,60.31417,-178.67923,61-18,61,378,386,4,3.6,914,172,115,1,0.011962478,69310,0,0,,,,,,,,,,,,0, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,1,86,3,,,,,,,,,,,1, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,1,22,2,,,,,,,,,,,1, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,1,19,2,,,,,,,,,,,1, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,2,21,2,0,0,0,,,,,,,,1, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,2,86,3,0,0,1,,,,,,,,1, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,2,25,2,0,0,0,,,,,,,,1, 
-8784,94,201201,61,3,0,06222012,0948,0.501,2.27,15.045,Y,7.779,60.18083,-178.85553,61-12,61,382,390,3.1,2.3,914,172,115,1,0.009957174,69310,1,15,2,,,,,,,,,,,1, 
-8785,94,201201,62,3,4.1,06222012,1208,0.398,1.849,16.154,Y,7.868,60.19985,-178.93992,62-10,62,520,528,4.1,3.7,1143,172,115,2,0.008708333,69310,2,44,1,0,0,0,,,,,,,,1, 
-8786,94,201201,63,3,0,06222012,1458,0.474,2.205,15.65,N,7.706,60.10113,-179.0607,61-21,61,325,333,3.9,3.5,823,172,115,1,0.010060996,69310,0,0,,,,,,,,,,,,0, 
-8787,94,201201,64,3,0,06222012,1722,0.5,2.156,15.866,Y,7.742,60.08187,-179.13408,62-09,62,527,535,4.3,3.7,1143,172,115,2,0.009973193,69310,0,0,,,,,,,,,,,,0, 
-8788,94,201201,65,3,0,06232012,0716,0.517,2.333,16.565,Y,7.125,59.95135,-178.93342,61-10,61,281,288,2.9,2.2,732,172,115,1,0.011267413,69310,0,0,,,,,,,,,,,,0, 
-8789,94,201201,66,3,0,06232012,0928,0.513,2.272,16.234,Y,7.247,59.93068,-178.94328,62-08,62,411,418,2,3.8,960,172,115,2,0.010753551,69310,2,94,3,0,0,1,,,,,,,,1, 
-8790,94,201201,67,3,0,06232012,1203,0.521,2.178,16.37,Y,7.445,59.87167,-178.82015,61-09,61,240,247,2.4,2.2,686,172,115,1,0.010395002,69310,0,0,,,,,,,,,,,,0, 
-8791,94,201201,68,3,0,06232012,1424,0.511,2.21,15.932,Y,7.54,59.80037,-178.68437,61-08,61,209,217,4.6,2.2,640,172,115,1,0.010265512,69310,0,0,,,,,,,,,,,,0, 
-8792,94,201201,69,3,0,06232012,1645,0.509,2.48,15.964,Y,7.258,59.81123,-178.74015,62-07,62,442,449,4.3,3.7,1006,172,115,1,0.011542807,69310,1,87,2,,,,,,,,,,,1, 
-8793,94,201201,70,3,4.2,06242012,0717,0.244,1.039,16.381,Y,5.979,59.69347,-178.52792,62-06,62,510,516,4.3,3.7,1097,172,115,1,0.004962197,69310,0,0,,,,,,,,,,,,0, 
-8794,94,201201,71,3,0,06242012,0934,0.486,2.259,15.851,Y,7.292,59.62265,-178.43533,61-07,61,311,318,4,3,777,172,115,1,0.01043977,69310,1,89,3,,,,,,,,,,,1, 
-8795,94,201201,72,3,0,06242012,1520,0.545,2.449,14.855,Y,8.313,58.93838,-178.0168,51-02,51,210,218,5.3,2.1,640,172,115,1,0.01060668,69310,0,0,,,,,,,,,,,,0, 
-8796,94,201201,73,3,0,06242012,1724,0.541,2.306,16.873,Y,7.335,58.89485,-178.07873,52-04,52,420,427,5.7,3.8,1006,172,115,1,0.01134409,69310,1,100,2,,,,,,,,,,,1, 
-8796,94,201201,73,3,0,06242012,1724,0.541,2.306,16.873,Y,7.335,58.89485,-178.07873,52-04,52,420,427,5.7,3.8,1006,172,115,1,0.01134409,69310,2,107,2,4,1,6,,,,,,,,1, 
-8797,94,201201,74,3,0,06252012,0727,0.469,2.083,17.109,Y,7.296,58.90897,-178.17945,54-07,54,0,7,5.4,0,1646,172,115,1,0.010390392,69310,0,0,,,,,,,,,,,,0, 
-8798,94,201201,75,3,0,06252012,1003,0.495,2.136,17.065,Y,7.199,58.79787,-178.10023,53-04,53,0,7,5.9,0,1280,172,115,1,0.010627365,69310,0,0,,,,,,,,,,,,0, 
-8799,94,201201,76,3,0,06252012,1216,0.526,2.031,16.715,Y,7.446,58.78095,-177.91217,52-03,52,0,7,5,0,1097,172,115,2,0.009897701,69310,0,0,,,,,,,,,,,,0, 
-8800,94,201201,77,3,0,06252012,1458,0.301,1.387,17.062,Y,7.106,58.65307,-177.80038,53-03,53,700,707,6.1,3.4,1463,172,115,1,0.006899608,69310,0,0,,,,,,,,,,,,0, 
-8801,94,201201,78,3,5.2,06252012,1653,0.378,1.612,18.336,Y,7.228,58.62662,-177.74567,54-01,54,813,820,5.8,3.2,1600,172,115,1,0.008617627,69310,0,0,,,,,,,,,,,,0, 
-8802,94,201201,79,3,6.1,06262012,0735,0.342,1.5,17.169,Y,6.473,58.6282,-177.96287,55-07,55,1033,1039,6.7,2.9,1920,172,115,1,0.007508519,69310,0,0,,,,,,,,,,,,0, 
-8803,94,201201,80,3,0,06262012,1038,0.541,1.991,16.807,Y,7.08,58.50415,-177.87645,55-02,55,1129,1136,6.2,2.6,1920,172,115,2,0.009756173,69310,0,0,,,,,,,,,,,,0, 
-8804,94,201201,81,3,0,06262012,1400,0.432,1.62,15.237,Y,7.504,58.58807,-177.67877,55-01,55,1004,1012,6.3,2.9,1920,172,115,1,0.007196685,69310,0,0,,,,,,,,,,,,0, 
-8805,94,201201,82,3,0,06262012,1919,0.469,2.253,15.832,Y,7.765,58.58592,-176.45443,51-07,51,248,256,5.3,2.9,686,172,115,2,0.010399561,69310,0,0,,,,,,,,,,,,0, 
-8806,94,201201,83,3,0,06272012,0718,0.485,2.345,16.249,Y,6.917,58.53603,-176.07882,52-01,52,450,457,6.3,3.8,1052,172,115,2,0.011109321,69310,1,105,3,,,,,,,,,,,1, 
-8807,94,201201,84,3,0,06272012,1017,0.499,2.413,15.203,Y,7.812,58.4006,-175.5898,41-10,41,278,286,5.9,3.1,732,172,115,1,0.010695588,69310,0,0,,,,,,,,,,,,0, 
-8808,94,201201,85,3,0,06272012,1230,0.487,2.098,15.534,Y,8.015,58.2695,-175.45628,42-01,42,568,576,5.9,3.6,1253,172,115,1,0.00950182,69310,0,0,,,,,,,,,,,,0, 
-8809,94,201201,86,3,0,06272012,1440,0.511,2.163,15.569,Y,7.765,58.36243,-175.30005,41-09,41,265,273,6.1,3.6,732,172,115,2,0.009818277,69310,0,0,,,,,,,,,,,,0, 
-8810,94,201201,87,3,0,06272012,1704,0.503,2.354,15.883,Y,7.357,58.37803,-175.06743,42-04,42,567,574,6,3.5,1234,172,115,2,0.010900766,69310,0,0,,,,,,,,,,,,0, 
-8811,94,201201,88,3,0,06282012,0747,0.547,2.173,16.083,Y,7.098,58.07123,-175.50797,45-01,45,1026,1033,6,2.9,1920,172,115,1,0.010189311,69310,0,0,,,,,,,,,,,,0, 
-8812,94,201201,89,3,0,06282012,1052,0.309,1.385,14.342,Y,7.798,58.10382,-175.57507,45-05,45,1015,1023,5.9,2.9,1920,172,115,1,0.00579132,69310,0,0,,,,,,,,,,,,0, 
-8813,94,201201,90,3,0,06282012,1317,0.566,2.19,16.205,Y,7.283,58.12705,-175.55022,44-03,44,897,904,6,3.1,1783,172,115,1,0.010346922,69310,0,0,,,,,,,,,,,,0, 
-8814,94,201201,91,3,0,06282012,1753,0.504,2.401,16.362,Y,7.303,58.25733,-175.51372,43-04,43,641,648,6.4,3.4,1326,172,115,1,0.011453721,69310,0,0,,,,,,,,,,,,0, 
-8815,94,201201,92,3,0,06292012,0726,0.561,2.308,16.061,Y,7.62,58.55178,-174.78978,43-05,43,773,781,5.8,3.2,1600,172,115,2,0.010807529,69310,0,0,,,,,,,,,,,,0, 
-8816,94,201201,93,3,0,06292012,1136,0.522,2.192,16.54,Y,7.261,58.54598,-174.8652,44-02,44,954,961,5.2,2.9,1829,172,115,1,0.010570465,69310,0,0,,,,,,,,,,,,0, 
-8817,94,201201,94,3,0,06292012,1408,0.262,1.206,16.512,Y,7.263,58.58432,-175.10787,43-02,43,671,678,5.4,3.4,1372,172,115,2,0.005805839,69310,0,0,,,,,,,,,,,,0, 
-8818,94,201201,95,3,0,06292012,1557,0.521,2.462,15.701,Y,7.405,58.61465,-175.07068,42-08,42,438,445,5.6,3.8,1052,172,115,2,0.011270246,69310,0,0,,,,,,,,,,,,0, 
-8819,94,201201,96,3,0,06292012,1827,0.479,2.183,15.305,Y,7.958,58.65937,-174.87068,41-07,41,246,254,6.3,3.2,686,172,115,1,0.009741035,69310,0,0,,,,,,,,,,,,0, 
-8820,94,201201,97,3,0,06302012,0727,0.503,2.428,17.175,Y,7.009,57.15873,-173.96488,33-08,33,627,634,6.6,3.5,1326,172,115,1,0.012158037,69310,0,0,,,,,,,,,,,,0, 
-8821,94,201201,98,3,0,06302012,0932,0.533,2.447,16.155,Y,7.748,57.2111,-173.92138,32-06,32,405,413,6.7,3.8,960,172,115,1,0.011525479,69310,0,0,,,,,,,,,,,,0, 
-8822,94,201201,99,3,0,06302012,1131,0.533,2.273,15.471,Y,7.659,57.15277,-173.91307,32-07,32,454,462,6.6,3.7,1052,172,115,2,0.010252644,69310,0,0,,,,,,,,,,,,0, 
-8823,94,201201,100,3,0,06302012,1331,0.541,2.502,15.3,Y,8.014,57.13463,-173.8026,31-12,31,224,232,6.3,3.1,640,172,115,3,0.011160837,69310,2,129,2,4,1,5,,,,,,,,1, 
-8823,94,201201,100,3,0,06302012,1331,0.541,2.502,15.3,Y,8.014,57.13463,-173.8026,31-12,31,224,232,6.3,3.1,640,172,115,3,0.011160837,69310,1,157,2,,,,,,,,,,,1, 
-9282,94,201201,101,3,0,07042012,0759,0.48,2.218,17.504,Y,5.691,54.44643,-167.1485,12-03,12,527,533,6.6,3.6,1143,172,115,1,0.01131923,69310,2,98,2,0,0,0,,,,,,,,1, 
-9282,94,201201,101,3,0,07042012,0759,0.48,2.218,17.504,Y,5.691,54.44643,-167.1485,12-03,12,527,533,6.6,3.6,1143,172,115,1,0.01131923,69310,1,123,2,,,,,,,,,,,1, 
-9282,94,201201,101,3,0,07042012,0759,0.48,2.218,17.504,Y,5.691,54.44643,-167.1485,12-03,12,527,533,6.6,3.6,1143,172,115,1,0.01131923,69310,1,120,2,,,,,,,,,,,1, 
-9282,94,201201,101,3,0,07042012,0759,0.48,2.218,17.504,Y,5.691,54.44643,-167.1485,12-03,12,527,533,6.6,3.6,1143,172,115,1,0.01131923,69310,1,116,2,,,,,,,,,,,1, 
-9282,94,201201,101,3,0,07042012,0759,0.48,2.218,17.504,Y,5.691,54.44643,-167.1485,12-03,12,527,533,6.6,3.6,1143,172,115,1,0.01131923,69310,1,122,2,,,,,,,,,,,1, 
-9283,94,201201,102,3,0,07042012,1148,0.544,2.411,17.585,Y,5.762,54.52218,-167.30257,12-31,12,559,565,6.5,3.6,1189,172,115,1,0.012361114,69310,0,0,,,,,,,,,,,,0, 
-9284,94,201201,103,3,0,07042012,1512,0.511,2.246,17.443,Y,5.512,54.80905,-167.3976,12-48,12,476,482,6.4,3.6,1097,172,115,1,0.011422179,69310,0,0,,,,,,,,,,,,0, 
-9285,94,201201,104,3,0,07052012,0732,0.541,2.092,18.606,Y,5.992,55.57553,-168.78603,24-01,24,888,894,6.2,3.1,1737,172,115,1,0.01134835,69310,0,0,,,,,,,,,,,,0, 
-9286,94,201201,105,3,0,07052012,1113,0.542,2.196,17.36,Y,5.899,55.58945,-168.87232,25-01,25,1014,1020,6.3,2.9,1920,172,115,1,0.01111476,69310,0,0,,,,,,,,,,,,0, 
-9287,94,201201,106,3,0,07052012,1426,0.493,2.322,16.812,Y,6.795,55.80043,-168.8584,22-01,22,528,535,6.1,3.6,1189,172,115,1,0.011381503,69310,2,128,2,0,0,0,,,,,,,,1, 
-9287,94,201201,106,3,0,07052012,1426,0.493,2.322,16.812,Y,6.795,55.80043,-168.8584,22-01,22,528,535,6.1,3.6,1189,172,115,1,0.011381503,69310,2,101,2,0,0,0,,,,,,,,1, 
-9288,94,201201,107,3,0,07052012,1723,0.524,2.415,15.763,Y,6.63,55.9394,-168.7771,21-02,21,282,289,6.6,3.2,732,172,115,1,0.011098749,69310,0,0,,,,,,,,,,,,0, 
-9289,94,201201,109,3,0,07062012,1003,0.449,1.831,16.159,Y,6.357,56.10248,-169.22695,25-05,25,1073,1079,6.1,2.5,1920,172,115,1,0.008626227,69310,1,147,3,,,,,,,,,,,1, 
-9289,94,201201,109,3,0,07062012,1003,0.449,1.831,16.159,Y,6.357,56.10248,-169.22695,25-05,25,1073,1079,6.1,2.5,1920,172,115,1,0.008626227,69310,2,100,1,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,119,3,0,4,1,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,90,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,82,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,81,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,93,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,76,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,82,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,80,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,87,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,86,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,94,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,84,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,91,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,84,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,97,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,20,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,161,3,,,,,,,,,,,1, 
